ticker,date,strategy,direction,entry_price,exit_price,stop_price,target_price,entry_time,exit_time,pnl,pnl_pct,outcome,days_held,position_size_actual,quality_score,quality_flags,regime_composite,regime_volatility,regime_cycle,regime_risk,regime_monetary,metadata
XLK,2026-05-06,PDHL Breakout,long,168.94877877807616,169.79004670715332,163.7770972830635,173.78290027553024,13:50:00,15:55:00,0.81,0.4979,close,1,8.17,WV,"{'pdh': 137.25, 'pdl': 135.7100067138672, 'vol_ratio': np.float64(2.76), 'vwap_confirmed': True, 'vwap_value': 168.26028057211565}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 137.25, 'pdl': 135.7100067138672, 'pd_mid': 136.4800033569336, 'risk': 5.002901496233363, 'max_hold_days': 1}"
XLB,2026-05-06,PDHL Breakout,long,52.52747347259521,52.35259378051758,51.02323408342378,53.92676286481841,12:45:00,15:55:00,-0.58,-0.3329,close,1,8.73,WV,"{'pdh': 50.43000030517578, 'pdl': 49.849998474121094, 'vol_ratio': np.float64(3.54), 'vwap_confirmed': True, 'vwap_value': 52.39081476012632}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 50.43000030517578, 'pdl': 49.849998474121094, 'pd_mid': 50.13999938964844, 'risk': 1.4517643906973134, 'max_hold_days': 1}"
XLE,2026-05-06,PDHL Breakout,short,56.88905314636231,57.03697954177856,59.27508227069975,54.61691602031588,14:05:00,15:55:00,-0.31,-0.26,close,1,5.96,WV,"{'pdh': 59.645198822021484, 'pdl': 58.89099884033203, 'vol_ratio': np.float64(4.77), 'vwap_confirmed': True, 'vwap_value': 57.21288414656132}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 59.645198822021484, 'pdl': 58.89099884033203, 'pd_mid': 59.26809883117676, 'risk': 2.3290831251919357, 'max_hold_days': 1}"
XLC,2026-05-06,PDHL Breakout,long,117.38726663970948,117.22265634155274,114.59179988757371,119.94819339855908,11:30:00,15:55:00,-0.29,-0.1402,close,1,10.5,WV,"{'pdh': 112.5199966430664, 'pdl': 111.66000366210938, 'vol_ratio': np.float64(2.78), 'vwap_confirmed': True, 'vwap_value': 117.04350618975917}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 112.5199966430664, 'pdl': 111.66000366210938, 'pd_mid': 112.09000015258789, 'risk': 2.678196755492678, 'max_hold_days': 1}"
JPM,2026-05-06,PDHL Breakout,long,315.1047985534668,314.5651248779297,304.9183938162668,324.661623273577,14:10:00,15:55:00,-0.26,-0.1713,close,1,7.73,WV,"{'pdh': 296.8299865722656, 'pdl': 293.19500732421875, 'vol_ratio': np.float64(2.43), 'vwap_confirmed': True, 'vwap_value': 314.7139603379842}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 296.8299865722656, 'pdl': 293.19500732421875, 'pd_mid': 295.0124969482422, 'risk': 9.871614728655118, 'max_hold_days': 1}"
GOOG,2026-05-06,PDHL Breakout,long,395.47506655883785,394.59500024414064,383.5064228602818,406.65355028424943,15:50:00,15:55:00,-0.37,-0.2225,close,1,8.26,WV,"{'pdh': 297.57000732421875, 'pdl': 293.79998779296875, 'vol_ratio': np.float64(2.72), 'vwap_confirmed': True, 'vwap_value': 392.62387500223855}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 297.57000732421875, 'pdl': 293.79998779296875, 'pd_mid': 295.68499755859375, 'risk': 11.573563711983809, 'max_hold_days': 1}"
INTC,2026-05-06,PDHL Breakout,long,112.32721133422852,112.89199225616456,107.96303231375558,116.46696036202567,14:55:00,15:55:00,0.65,0.5028,close,1,6.43,WV,"{'pdh': 52.3849983215332, 'pdl': 49.869998931884766, 'vol_ratio': np.float64(2.09), 'vwap_confirmed': True, 'vwap_value': 110.75618830305082}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 52.3849983215332, 'pdl': 49.869998931884766, 'pd_mid': 51.127498626708984, 'risk': 4.251964024135049, 'max_hold_days': 1}"
CPER,2026-05-06,PDHL Breakout,long,37.60656924438476,37.51244923782349,36.324000767299104,38.81399972098215,11:35:00,15:55:00,-0.37,-0.2503,close,1,7.33,WV,"{'pdh': 34.40999984741211, 'pdl': 34.099998474121094, 'vol_ratio': np.float64(2.45), 'vwap_confirmed': True, 'vwap_value': 37.48856685966149}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 34.40999984741211, 'pdl': 34.099998474121094, 'pd_mid': 34.2549991607666, 'risk': 1.244999476841521, 'max_hold_days': 1}"
COP,2026-05-06,PDHL Breakout,short,118.5213593902588,118.99887725067136,124.27463940211705,113.00535937717984,11:05:00,15:55:00,-0.41,-0.4029,close,1,5.15,WV,"{'pdh': 131.72999572753906, 'pdl': 129.35000610351562, 'vol_ratio': np.float64(2.12), 'vwap_confirmed': True, 'vwap_value': 118.8488396647213}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 131.72999572753906, 'pdl': 129.35000610351562, 'pd_mid': 130.54000091552734, 'risk': 5.6346400124686085, 'max_hold_days': 1}"
GOOGL,2026-05-06,PDHL Breakout,long,398.4780665588378,397.4021878051758,385.79498291015625,410.364990234375,15:50:00,15:55:00,-0.42,-0.27,close,1,7.85,WV,"{'pdh': 299.7200012207031, 'pdl': 295.17999267578125, 'vol_ratio': np.float64(2.42), 'vwap_confirmed': True, 'vwap_value': 396.12083843359943}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 299.7200012207031, 'pdl': 295.17999267578125, 'pd_mid': 297.4499969482422, 'risk': 12.285003662109375, 'max_hold_days': 1}"
META,2026-05-06,PDHL Breakout,long,613.4778552246094,611.9274380493164,583.5399954659598,642.1899850027902,15:50:00,15:55:00,-0.26,-0.2527,close,1,5.12,WV,"{'pdh': 582.7899780273438, 'pdl': 573.5599975585938, 'vol_ratio': np.float64(2.3), 'vwap_confirmed': True, 'vwap_value': 610.6854648630607}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 582.7899780273438, 'pdl': 573.5599975585938, 'pd_mid': 578.1749877929688, 'risk': 29.324994768415195, 'max_hold_days': 1}"
MSFT,2026-05-06,PDHL Breakout,long,414.33393344116206,413.3462497558594,401.59659685407365,426.2434300013951,11:30:00,15:55:00,-0.39,-0.2384,close,1,8.13,WV,"{'pdh': 373.7300109863281, 'pdl': 369.50140380859375, 'vol_ratio': np.float64(13.12), 'vwap_confirmed': True, 'vwap_value': 412.3334442625123}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 373.7300109863281, 'pdl': 369.50140380859375, 'pd_mid': 371.61570739746094, 'risk': 12.323416573660722, 'max_hold_days': 1}"
AAPL,2026-05-06,PDHL Breakout,long,285.8805962219238,287.2424687805176,277.630001613072,293.56000082833424,11:55:00,15:55:00,0.83,0.4764,close,1,8.66,WV,"{'pdh': 262.1600036621094, 'pdl': 256.4800109863281, 'vol_ratio': np.float64(2.02), 'vwap_confirmed': True, 'vwap_value': 284.58487728870904}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 262.1600036621094, 'pdl': 256.4800109863281, 'pd_mid': 259.32000732421875, 'risk': 7.964999607631114, 'max_hold_days': 1}"
NVDA,2026-05-06,PDHL Breakout,long,203.54333633422848,207.45732829284668,195.875352042062,210.8046406337193,10:15:00,15:55:00,2.55,1.9229,close,1,6.64,WV,"{'pdh': 177.7899932861328, 'pdl': 175.75999450683594, 'vol_ratio': np.float64(5.4), 'vwap_confirmed': True, 'vwap_value': 202.99241245014852}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 177.7899932861328, 'pdl': 175.75999450683594, 'pd_mid': 176.77499389648438, 'risk': 7.464644295828691, 'max_hold_days': 1}"
SPG,2026-05-06,PDHL Breakout,long,205.4652545013428,205.3144842681885,199.5080337524414,211.01195526123047,14:55:00,15:55:00,-0.13,-0.0734,close,1,8.62,WV,"{'pdh': 189.92999267578125, 'pdl': 187.22500610351562, 'vol_ratio': np.float64(2.24), 'vwap_confirmed': True, 'vwap_value': 204.21473152630648}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 189.92999267578125, 'pdl': 187.22500610351562, 'pd_mid': 188.57749938964844, 'risk': 5.751960754394531, 'max_hold_days': 1}"
MA,2026-05-06,PDHL Breakout,short,489.8696253662109,492.28179855346673,508.2136023385184,472.5063683646066,14:55:00,15:55:00,-0.66,-0.4924,close,1,6.68,WV,"{'pdh': 501.20001220703125, 'pdl': 491.1763000488281, 'vol_ratio': np.float64(2.17), 'vwap_confirmed': True, 'vwap_value': 493.6020133637403}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 501.20001220703125, 'pdl': 491.1763000488281, 'pd_mid': 496.1881561279297, 'risk': 17.8536169869559, 'max_hold_days': 1}"
XLY,2026-05-06,PDHL Breakout,long,120.03491591644286,119.7701093902588,116.38367036918171,123.44633146187296,13:10:00,15:55:00,-0.36,-0.2206,close,1,8.22,WV,"{'pdh': 109.2300033569336, 'pdl': 107.93000030517578, 'vol_ratio': np.float64(2.02), 'vwap_confirmed': True, 'vwap_value': 119.42168635148676}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 109.2300033569336, 'pdl': 107.93000030517578, 'pd_mid': 108.58000183105469, 'risk': 3.531330546345629, 'max_hold_days': 1}"
ABBV,2026-05-06,PDHL Breakout,short,204.5602343902588,205.11491366577147,213.1907103402274,196.33928843906943,15:05:00,15:55:00,-0.32,-0.2712,close,1,5.93,WV,"{'pdh': 209.0, 'pdl': 205.60000610351562, 'vol_ratio': np.float64(2.17), 'vwap_confirmed': True, 'vwap_value': 204.99866853224034}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 209.0, 'pdl': 205.60000610351562, 'pd_mid': 207.3000030517578, 'risk': 8.425710950578974, 'max_hold_days': 1}"
AVGO,2026-05-06,PDHL Breakout,long,424.6942590026855,424.8547187805176,407.4182624201395,441.1217156072042,15:50:00,15:55:00,0.05,0.0378,close,1,6.15,WV,"{'pdh': 316.3500061035156, 'pdl': 310.2799987792969, 'vol_ratio': np.float64(2.41), 'vwap_confirmed': True, 'vwap_value': 424.1362082411988}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 316.3500061035156, 'pdl': 310.2799987792969, 'pd_mid': 313.31500244140625, 'risk': 16.851726593532362, 'max_hold_days': 1}"
LIN,2026-05-06,PDHL Breakout,long,504.34383633422846,501.3181873168945,489.2417722429548,518.4382204328265,15:30:00,15:55:00,-1.0,-0.5999,close,1,8.35,WV,"{'pdh': 503.6199951171875, 'pdl': 497.2699890136719, 'vol_ratio': np.float64(3.42), 'vwap_confirmed': True, 'vwap_value': 502.30287509436545}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 503.6199951171875, 'pdl': 497.2699890136719, 'pd_mid': 500.4449920654297, 'risk': 14.598224094935802, 'max_hold_days': 1}"
XLV,2026-05-06,PDHL Breakout,short,145.0647967071533,145.5253848876953,148.30245016267932,142.11756326505505,13:45:00,15:55:00,-0.71,-0.3175,close,1,11.2,WV,"{'pdh': 147.1300048828125, 'pdl': 145.86000061035156, 'vol_ratio': np.float64(3.09), 'vwap_confirmed': True, 'vwap_value': 145.47525918744734}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 147.1300048828125, 'pdl': 145.86000061035156, 'pd_mid': 146.49500274658203, 'risk': 3.0924434488121335, 'max_hold_days': 1}"
BRK-B,2026-05-06,PDHL Breakout,short,468.6058152465821,470.3599046630859,478.1016758510045,460.048104422433,11:45:00,15:55:00,-0.92,-0.3743,close,1,12.34,WV,"{'pdh': 479.489990234375, 'pdl': 475.3500061035156, 'vol_ratio': np.float64(13.78), 'vwap_confirmed': True, 'vwap_value': 469.14683386534847}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 479.489990234375, 'pdl': 475.3500061035156, 'pd_mid': 477.4199981689453, 'risk': 9.026785714285722, 'max_hold_days': 1}"
TJX,2026-05-06,PDHL Breakout,short,154.20064073181152,155.6054469451904,158.82071086338587,149.88928059169226,13:50:00,15:55:00,-1.52,-0.911,close,1,8.34,WV,"{'pdh': 162.0399932861328, 'pdl': 159.89999389648438, 'vol_ratio': np.float64(2.09), 'vwap_confirmed': True, 'vwap_value': 154.60191096088667}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 162.0399932861328, 'pdl': 159.89999389648438, 'pd_mid': 160.9699935913086, 'risk': 4.465715135846807, 'max_hold_days': 1}"
WELL,2026-05-06,PDHL Breakout,long,215.7054954986572,216.20357817077635,208.59428787231445,222.38572311401367,14:10:00,15:55:00,0.35,0.2309,close,1,7.58,WV,"{'pdh': 203.08999633789062, 'pdl': 201.1699981689453, 'vol_ratio': np.float64(2.39), 'vwap_confirmed': True, 'vwap_value': 214.82604502545595}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 203.08999633789062, 'pdl': 201.1699981689453, 'pd_mid': 202.12999725341797, 'risk': 6.895717620849609, 'max_hold_days': 1}"
UNH,2026-05-06,PDHL Breakout,long,368.4981348876952,366.7329060974121,356.87572479248047,379.3842849731445,11:25:00,15:55:00,-0.76,-0.479,close,1,7.93,WV,"{'pdh': 283.29998779296875, 'pdl': 277.25, 'vol_ratio': np.float64(6.36), 'vwap_confirmed': True, 'vwap_value': 366.3328337494827}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 283.29998779296875, 'pdl': 277.25, 'pd_mid': 280.2749938964844, 'risk': 11.254280090332031, 'max_hold_days': 1}"
SHW,2026-05-06,PDHL Breakout,long,325.12478778076166,323.38628146362305,311.26033564976285,338.33963993617465,11:50:00,15:55:00,-0.63,-0.5347,close,1,5.86,WV,"{'pdh': 318.1400146484375, 'pdl': 313.7200012207031, 'vol_ratio': np.float64(10.68), 'vwap_confirmed': True, 'vwap_value': 324.54802192825844}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 318.1400146484375, 'pdl': 313.7200012207031, 'pd_mid': 315.9300079345703, 'risk': 13.539652143205899, 'max_hold_days': 1}"
CAT,2026-05-06,PDHL Breakout,long,924.1932895507812,925.683375366211,885.5814601353237,960.9585789271764,13:05:00,15:55:00,0.19,0.1612,close,1,5.98,WV,"{'pdh': 722.5700073242188, 'pdl': 704.27001953125, 'vol_ratio': np.float64(2.38), 'vwap_confirmed': True, 'vwap_value': 918.0227852025613}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 722.5700073242188, 'pdl': 704.27001953125, 'pd_mid': 713.4200134277344, 'risk': 37.68855939592629, 'max_hold_days': 1}"
BA,2026-05-06,PDHL Breakout,long,230.4301969451904,229.6700939025879,219.92499433244976,240.4749995640346,15:50:00,15:55:00,-0.36,-0.3299,close,1,5.48,WV,"{'pdh': 211.74000549316406, 'pdl': 207.3699951171875, 'vol_ratio': np.float64(2.56), 'vwap_confirmed': True, 'vwap_value': 229.99300002697444}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 211.74000549316406, 'pdl': 207.3699951171875, 'pd_mid': 209.55500030517578, 'risk': 10.275002615792403, 'max_hold_days': 1}"
MCD,2026-05-06,PDHL Breakout,short,283.7060002441406,284.32404855346675,292.2410659790039,275.7389144897461,15:50:00,15:55:00,-0.36,-0.2178,close,1,8.31,WV,"{'pdh': 309.7349853515625, 'pdl': 305.80499267578125, 'vol_ratio': np.float64(2.59), 'vwap_confirmed': True, 'vwap_value': 284.32729590815836}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 309.7349853515625, 'pdl': 305.80499267578125, 'pd_mid': 307.7699890136719, 'risk': 8.251075744628906, 'max_hold_days': 1}"
EQIX,2026-05-06,PDHL Breakout,long,1096.8832630615234,1086.302624633789,1068.4831869942802,1123.0917641775948,12:25:00,15:55:00,-1.86,-0.9646,close,1,9.66,WV,"{'pdh': 1014.9650268554688, 'pdl': 997.864990234375, 'vol_ratio': np.float64(4.58), 'vwap_confirmed': True, 'vwap_value': 1089.1972355707082}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 1014.9650268554688, 'pdl': 997.864990234375, 'pd_mid': 1006.4150085449219, 'risk': 27.30428859165727, 'max_hold_days': 1}"
MRK,2026-05-06,PDHL Breakout,short,112.72715634155271,113.66355305480955,116.61356953212191,109.06642314365932,13:05:00,15:55:00,-1.2,-0.8307,close,1,7.25,WV,"{'pdh': 121.4800033569336, 'pdl': 120.05000305175781, 'vol_ratio': np.float64(2.37), 'vwap_confirmed': True, 'vwap_value': 113.67134266834437}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 121.4800033569336, 'pdl': 120.05000305175781, 'pd_mid': 120.7650032043457, 'risk': 3.7735731942313038, 'max_hold_days': 1}"
KO,2026-05-06,PDHL Breakout,long,79.19411286163329,79.1158046951294,77.3044763292585,80.92551939828056,14:25:00,15:55:00,-0.21,-0.0989,close,1,10.48,WV,"{'pdh': 77.18000030517578, 'pdl': 76.2218017578125, 'vol_ratio': np.float64(2.54), 'vwap_confirmed': True, 'vwap_value': 78.79402577249671}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 77.18000030517578, 'pdl': 76.2218017578125, 'pd_mid': 76.70090103149414, 'risk': 1.8105215345110253, 'max_hold_days': 1}"
JNJ,2026-05-06,PDHL Breakout,short,223.6960781707764,224.7245,229.890992300851,217.94900403703963,10:50:00,15:55:00,-0.83,-0.4597,close,1,9.03,WV,"{'pdh': 243.51930236816406, 'pdl': 240.82000732421875, 'vol_ratio': np.float64(3.03), 'vwap_confirmed': True, 'vwap_value': 224.98941381939426}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 243.51930236816406, 'pdl': 240.82000732421875, 'pd_mid': 242.1696548461914, 'risk': 5.970994131905684, 'max_hold_days': 1}"
LLY,2026-05-06,PDHL Breakout,long,992.581616882324,986.0629378051758,950.4739488874164,1032.7061048235212,15:50:00,15:55:00,-0.77,-0.6567,close,1,5.89,WV,"{'pdh': 935.989990234375, 'pdl': 920.3200073242188, 'vol_ratio': np.float64(2.61), 'vwap_confirmed': True, 'vwap_value': 990.4532253360295}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 935.989990234375, 'pdl': 920.3200073242188, 'pd_mid': 928.1549987792969, 'risk': 41.11607796805242, 'max_hold_days': 1}"
PM,2026-05-06,PDHL Breakout,long,170.67049999999998,170.35946878051757,164.02192931864874,176.97807068135126,14:40:00,15:55:00,-0.23,-0.1822,close,1,6.42,WV,"{'pdh': 159.77000427246094, 'pdl': 157.52999877929688, 'vol_ratio': np.float64(2.11), 'vwap_confirmed': True, 'vwap_value': 170.17273856423586}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 159.77000427246094, 'pdl': 157.52999877929688, 'pd_mid': 158.6500015258789, 'risk': 6.478070681351255, 'max_hold_days': 1}"
SO,2026-05-06,PDHL Breakout,short,93.76214680480956,93.60351213836668,96.20885740007672,91.50314821515764,13:00:00,15:55:00,0.32,0.1692,close,1,9.58,WV,"{'pdh': 97.94000244140625, 'pdl': 96.95999908447266, 'vol_ratio': np.float64(3.16), 'vwap_confirmed': True, 'vwap_value': 94.28916150466436}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 97.94000244140625, 'pdl': 96.95999908447266, 'pd_mid': 97.45000076293945, 'risk': 2.3528545924595363, 'max_hold_days': 1}"
NEE,2026-05-06,PDHL Breakout,long,95.84584928131102,95.29460939025878,92.87920570373537,98.62099266052246,11:20:00,15:55:00,-0.93,-0.5751,close,1,8.08,WV,"{'pdh': 93.65499877929688, 'pdl': 92.61000061035156, 'vol_ratio': np.float64(2.61), 'vwap_confirmed': True, 'vwap_value': 95.63389416812768}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 93.65499877929688, 'pdl': 92.61000061035156, 'pd_mid': 93.13249969482422, 'risk': 2.8708934783935547, 'max_hold_days': 1}"
AMT,2026-05-06,PDHL Breakout,long,180.95077427673337,179.9598593902588,173.03502600533622,188.50498253958563,10:25:00,15:55:00,-0.63,-0.5476,close,1,5.71,WV,"{'pdh': 177.19000244140625, 'pdl': 171.71690368652344, 'vol_ratio': np.float64(2.58), 'vwap_confirmed': True, 'vwap_value': 180.370759761381}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 177.19000244140625, 'pdl': 171.71690368652344, 'pd_mid': 174.45345306396484, 'risk': 7.734978267124717, 'max_hold_days': 1}"
PLD,2026-05-06,PDHL Breakout,long,142.16701889038083,142.75709390258788,137.81428010123116,146.2357076917376,09:55:00,15:55:00,0.68,0.4151,close,1,8.17,WV,"{'pdh': 134.08999633789062, 'pdl': 132.3300018310547, 'vol_ratio': np.float64(2.38), 'vwap_confirmed': True, 'vwap_value': 141.97424057231285}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 134.08999633789062, 'pdl': 132.3300018310547, 'pd_mid': 133.20999908447266, 'risk': 4.210713795253213, 'max_hold_days': 1}"
PG,2026-05-06,PDHL Breakout,long,146.95680755615234,147.7520939025879,143.1521372113909,150.4678579057966,11:45:00,15:55:00,1.05,0.5412,close,1,9.66,WV,"{'pdh': 143.6699981689453, 'pdl': 141.94000244140625, 'vol_ratio': np.float64(2.87), 'vwap_confirmed': True, 'vwap_value': 146.57198005516497}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 143.6699981689453, 'pdl': 141.94000244140625, 'pd_mid': 142.80500030517578, 'risk': 3.657860347202842, 'max_hold_days': 1}"
COST,2026-05-06,PDHL Breakout,short,996.1528743896484,996.355345336914,1021.6793103899274,972.6207384381976,12:15:00,15:55:00,-0.04,-0.0203,close,1,9.76,WV,"{'pdh': 1017.9500122070312, 'pdl': 1004.010009765625, 'vol_ratio': np.float64(14.23), 'vwap_confirmed': True, 'vwap_value': 998.4727628023834}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 1017.9500122070312, 'pdl': 1004.010009765625, 'pd_mid': 1010.9800109863281, 'risk': 24.529285975864923, 'max_hold_days': 1}"
DUK,2026-05-06,PDHL Breakout,short,124.9449296951294,125.61548786163328,128.41928645542689,121.72071293422157,13:15:00,15:55:00,-0.97,-0.5367,close,1,8.99,WV,"{'pdh': 132.6999969482422, 'pdl': 131.0, 'vol_ratio': np.float64(3.37), 'vwap_confirmed': True, 'vwap_value': 125.7427593171562}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 132.6999969482422, 'pdl': 131.0, 'pd_mid': 131.8499984741211, 'risk': 3.3492867606026664, 'max_hold_days': 1}"
LIN,2026-05-07,PDHL Breakout,short,495.4740312194824,494.4339424438476,510.5682253156389,481.3717771257673,12:05:00,15:55:00,0.34,0.2099,close,1,8.21,WV,"{'pdh': 503.6199951171875, 'pdl': 497.2699890136719, 'vol_ratio': np.float64(2.06), 'vwap_confirmed': True, 'vwap_value': 498.1602602683091}",Expansion,Normal,Expansion,Mixed,Tightening,"{'pdh': 503.6199951171875, 'pdl': 497.2699890136719, 'pd_mid': 500.4449920654297, 'risk': 14.598224094935802, 'max_hold_days': 1}"
WMT,2026-05-07,PDHL Breakout,long,129.7245962219238,130.1097654876709,125.92948635545312,133.26051608595316,11:55:00,15:55:00,0.51,0.2969,close,1,8.55,WV,"{'pdh': 126.9800033569336, 'pdl': 125.37000274658203, 'vol_ratio': np.float64(3.67), 'vwap_confirmed': True, 'vwap_value': 129.56275990001257}",Expansion,Normal,Expansion,Mixed,Tightening,"{'pdh': 126.9800033569336, 'pdl': 125.37000274658203, 'pd_mid': 126.17500305175781, 'risk': 3.6655148652500174, 'max_hold_days': 1}"
TJX,2026-05-07,PDHL Breakout,short,155.62421878051757,154.6244712219238,160.24571391514368,151.31428364345007,11:15:00,15:55:00,1.08,0.6424,close,1,8.42,WV,"{'pdh': 162.0399932861328, 'pdl': 159.89999389648438, 'vol_ratio': np.float64(2.83), 'vwap_confirmed': True, 'vwap_value': 155.9314131654629}",Expansion,Normal,Expansion,Mixed,Tightening,"{'pdh': 162.0399932861328, 'pdl': 159.89999389648438, 'pd_mid': 160.9699935913086, 'risk': 4.465715135846807, 'max_hold_days': 1}"
RTX,2026-05-07,PDHL Breakout,short,174.93489060974122,176.9868075561523,182.26606968470983,167.9539315359933,12:25:00,15:55:00,-1.4,-1.173,close,1,5.97,WV,"{'pdh': 198.32000732421875, 'pdl': 195.0, 'vol_ratio': np.float64(13.26), 'vwap_confirmed': True, 'vwap_value': 175.12268940544632}",Expansion,Normal,Expansion,Mixed,Tightening,"{'pdh': 198.32000732421875, 'pdl': 195.0, 'pd_mid': 196.66000366210938, 'risk': 7.156069074358271, 'max_hold_days': 1}"
MCD,2026-05-07,PDHL Breakout,short,283.1365934143066,284.03374999999994,291.6710891723633,275.16893768310547,14:10:00,15:55:00,-0.53,-0.3169,close,1,8.29,WV,"{'pdh': 309.7349853515625, 'pdl': 305.80499267578125, 'vol_ratio': np.float64(2.06), 'vwap_confirmed': True, 'vwap_value': 285.1729735538888}",Expansion,Normal,Expansion,Mixed,Tightening,"{'pdh': 309.7349853515625, 'pdl': 305.80499267578125, 'pd_mid': 307.7699890136719, 'risk': 8.251075744628906, 'max_hold_days': 1}"
BA,2026-05-07,PDHL Breakout,long,235.60536511230467,230.80895329284667,225.0949925013951,245.6449977329799,11:05:00,15:55:00,-2.28,-2.0358,close,1,5.6,WV,"{'pdh': 211.74000549316406, 'pdl': 207.3699951171875, 'vol_ratio': np.float64(5.66), 'vwap_confirmed': True, 'vwap_value': 232.13478226996497}",Expansion,Normal,Expansion,Mixed,Tightening,"{'pdh': 211.74000549316406, 'pdl': 207.3699951171875, 'pd_mid': 209.55500030517578, 'risk': 10.275002615792403, 'max_hold_days': 1}"
PG,2026-05-07,PDHL Breakout,long,147.20705755615234,146.0038439025879,143.4021372113909,150.7178579057966,15:45:00,15:55:00,-1.58,-0.8174,close,1,9.67,WV,"{'pdh': 143.6699981689453, 'pdl': 141.94000244140625, 'vol_ratio': np.float64(2.13), 'vwap_confirmed': True, 'vwap_value': 146.8365392820505}",Expansion,Normal,Expansion,Mixed,Tightening,"{'pdh': 143.6699981689453, 'pdl': 141.94000244140625, 'pd_mid': 142.80500030517578, 'risk': 3.657860347202842, 'max_hold_days': 1}"
PM,2026-05-07,PDHL Breakout,long,170.850672668457,170.98884365844725,164.20192199443,177.1580633571325,14:05:00,15:55:00,0.1,0.0809,close,1,6.42,WV,"{'pdh': 159.77000427246094, 'pdl': 157.52999877929688, 'vol_ratio': np.float64(2.84), 'vwap_confirmed': True, 'vwap_value': 170.30980361589187}",Expansion,Normal,Expansion,Mixed,Tightening,"{'pdh': 159.77000427246094, 'pdl': 157.52999877929688, 'pd_mid': 158.6500015258789, 'risk': 6.478070681351255, 'max_hold_days': 1}"
DUK,2026-05-07,PDHL Breakout,short,124.34553121948242,124.9948727493286,127.8192879813058,121.12071446010044,15:25:00,15:55:00,-0.93,-0.5222,close,1,8.95,WV,"{'pdh': 132.6999969482422, 'pdl': 131.0, 'vol_ratio': np.float64(2.0), 'vwap_confirmed': True, 'vwap_value': 124.59046281299845}",Expansion,Normal,Expansion,Mixed,Tightening,"{'pdh': 132.6999969482422, 'pdl': 131.0, 'pd_mid': 131.8499984741211, 'risk': 3.3492867606026806, 'max_hold_days': 1}"
