week_start,signal_date,direction,mon_high,mon_low,signal_close,weekly_close,weekly_close_date,win,ticker,category
2024-04-01,2024-04-02,short,103.8449486908049,102.86616003886215,102.24822998046875,102.05545043945312,2024-04-05,True,XLK,Sector ETF
2024-04-08,2024-04-10,short,102.45585134936795,101.56110636374129,101.1953125,101.54627990722656,2024-04-12,True,XLK,Sector ETF
2024-04-15,2024-04-17,short,102.23340615894593,99.465135063381,98.29851531982422,95.17430877685547,2024-04-19,True,XLK,Sector ETF
2024-04-22,2024-04-23,long,96.60292997712658,94.9518531406906,97.44824981689453,98.782958984375,2024-04-26,True,XLK,Sector ETF
2024-04-29,2024-04-30,short,99.44041449329768,98.62970552478262,97.02311706542969,100.12753295898438,2024-05-03,False,XLK,Sector ETF
2024-05-06,2024-05-10,long,101.3040542602539,100.35493209347499,101.60559844970703,101.60559844970703,2024-05-10,True,XLK,Sector ETF
2024-05-13,2024-05-14,long,102.43608702281803,101.76379120169851,102.98973846435547,104.71002960205078,2024-05-17,True,XLK,Sector ETF
2024-05-20,2024-05-22,long,106.13865646713239,104.7199100844413,106.3512191772461,106.37593841552734,2024-05-24,True,XLK,Sector ETF
2024-05-28,2024-05-29,short,107.0630614333301,106.1584275945413,106.1485366821289,103.88943481445312,2024-05-31,True,XLK,Sector ETF
2024-06-03,2024-06-05,long,104.77923569948453,102.90570207968469,106.68736267089844,106.57861328125,2024-06-07,True,XLK,Sector ETF
2024-06-10,2024-06-11,long,107.13720955544449,106.14853967432538,108.83770751953125,112.54523468017578,2024-06-14,True,XLK,Sector ETF
2024-07-01,2024-07-02,long,113.0645601581242,110.56873705438898,113.44091796875,115.32267761230469,2024-07-05,True,XLK,Sector ETF
2024-07-08,2024-07-10,long,116.44678021499759,115.4959930128053,117.69964599609375,115.77826690673828,2024-07-12,False,XLK,Sector ETF
2024-07-15,2024-07-17,short,117.13015991995881,115.32762445799443,111.10355377197266,109.37529754638672,2024-07-19,True,XLK,Sector ETF
2024-07-22,2024-07-24,short,112.09395980065776,110.35084610410594,106.90425109863281,107.10232543945312,2024-07-26,True,XLK,Sector ETF
2024-07-29,2024-07-30,short,108.4195595963202,106.3149504652973,103.94788360595703,101.37779235839844,2024-08-02,True,XLK,Sector ETF
2024-08-05,2024-08-08,long,99.89217940080687,94.4598111510833,101.37284088134766,101.82842254638672,2024-08-09,True,XLK,Sector ETF
2024-08-12,2024-08-13,long,103.45269643867535,101.66996544410436,105.81478881835938,109.63774871826172,2024-08-16,True,XLK,Sector ETF
2024-08-19,2024-08-21,long,111.45020076638782,108.93457280003959,111.70771026611328,110.90547943115234,2024-08-23,False,XLK,Sector ETF
2024-08-26,2024-08-28,short,111.22239990334687,108.95437327214167,108.65726470947266,109.10789489746094,2024-08-30,False,XLK,Sector ETF
2024-09-03,2024-09-06,short,108.03329860247516,103.50219457472653,100.98162841796875,100.98162841796875,2024-09-06,True,XLK,Sector ETF
2024-09-09,2024-09-10,long,102.74949152869293,101.28863921652753,104.17071533203125,109.1623764038086,2024-09-13,True,XLK,Sector ETF
2024-09-16,2024-09-18,short,109.09303893154014,107.74113913098776,107.54306030273438,110.19733428955078,2024-09-20,False,XLK,Sector ETF
2024-09-23,2024-09-24,long,110.43992229644894,109.83965563033995,110.93106079101562,111.67023468017578,2024-09-27,True,XLK,Sector ETF
2024-09-30,2024-10-01,short,112.06711031003992,110.62844742966516,109.26915740966797,111.76448059082031,2024-10-04,False,XLK,Sector ETF
2024-10-07,2024-10-08,long,112.00261753927,110.71773437146395,113.06919860839844,114.50291442871094,2024-10-11,True,XLK,Sector ETF
2024-10-14,2024-10-15,short,116.23427666080323,115.17759900987295,113.44623565673828,114.55252838134766,2024-10-18,True,XLK,Sector ETF
2024-10-21,2024-10-23,short,115.10318475596591,113.9869785628275,113.32221984863281,114.24494934082031,2024-10-25,False,XLK,Sector ETF
2024-10-28,2024-10-29,long,115.06350626739987,114.1854218681851,115.74810028076172,111.07988739013672,2024-11-01,False,XLK,Sector ETF
2024-11-04,2024-11-05,long,111.79425994794532,110.52425892453687,112.55823516845703,117.6530990600586,2024-11-08,True,XLK,Sector ETF
2024-11-11,2024-11-15,short,117.71262703611131,116.30372855572574,113.46112060546875,113.46112060546875,2024-11-15,True,XLK,Sector ETF
2024-11-18,2024-11-19,long,114.309441335499,112.96999534464007,114.7608871459961,115.88701629638672,2024-11-22,True,XLK,Sector ETF
2024-11-25,2024-11-27,short,116.9635410210511,115.35620120453149,114.8849105834961,115.95150756835938,2024-11-29,False,XLK,Sector ETF
2024-12-02,2024-12-04,long,117.48938901184411,116.00607221997709,119.62258911132812,119.47871398925781,2024-12-06,True,XLK,Sector ETF
2024-12-09,2024-12-10,short,119.4588792917996,118.39724338842468,117.05282592773438,118.59071350097656,2024-12-13,False,XLK,Sector ETF
2024-12-16,2024-12-18,short,119.88054982922658,118.49149919974465,115.21232604980469,117.05780029296875,2024-12-20,True,XLK,Sector ETF
2024-12-23,2024-12-24,long,118.34775108928741,116.76759832213595,119.52044677734375,118.00985717773438,2024-12-27,False,XLK,Sector ETF
2024-12-30,2024-12-31,short,117.4384100570818,115.57005182932387,115.54024505615234,117.14524841308594,2025-01-03,False,XLK,Sector ETF
2025-01-06,2025-01-07,short,119.7838040546675,118.1688643420632,116.25579071044922,113.68181610107422,2025-01-10,True,XLK,Sector ETF
2025-01-13,2025-01-14,long,112.95633759652976,111.53021648756827,113.17497253417969,116.330322265625,2025-01-17,True,XLK,Sector ETF
2025-01-21,2025-01-22,long,117.58748378700504,115.90794410485992,119.94778442382812,118.90925598144531,2025-01-24,True,XLK,Sector ETF
2025-01-27,2025-01-28,long,114.77500507424563,112.03706387076954,116.09677124023438,114.6905288696289,2025-01-31,False,XLK,Sector ETF
2025-02-03,2025-02-04,long,113.83585383481535,111.55506392440915,114.7750015258789,115.68931579589844,2025-02-07,True,XLK,Sector ETF
2025-02-10,2025-02-13,long,117.6719560214206,116.56882740057155,118.83968353271484,119.24217987060547,2025-02-14,True,XLK,Sector ETF
2025-02-18,2025-02-21,short,120.34530508837153,119.30180257931907,116.70795440673828,116.70795440673828,2025-02-21,True,XLK,Sector ETF
2025-02-24,2025-02-25,short,117.48811156917176,114.8942692435223,113.54765319824219,112.0668716430664,2025-02-28,True,XLK,Sector ETF
2025-03-03,2025-03-06,short,112.87185189601348,107.85312109518156,107.04317474365234,108.593505859375,2025-03-07,False,XLK,Sector ETF
2025-03-17,2025-03-18,short,107.8084047181752,105.9151921855099,105.41828918457031,106.31770324707031,2025-03-21,False,XLK,Sector ETF
2025-03-24,2025-03-25,long,108.5900458378919,107.80356488851818,108.68960571289062,102.73121643066406,2025-03-28,False,XLK,Sector ETF
2025-03-31,2025-04-01,long,103.01493874638074,99.91876549582787,103.53263092041016,90.77957916259766,2025-04-04,False,XLK,Sector ETF
2025-04-07,2025-04-09,long,95.47859959349155,85.84163713098569,101.47681427001953,98.73406219482422,2025-04-11,True,XLK,Sector ETF
2025-04-14,2025-04-16,short,101.86009615020595,98.5598326564609,96.52393341064453,96.00127410888672,2025-04-17,True,XLK,Sector ETF
2025-04-21,2025-04-22,long,94.72197558351554,92.18331761244741,95.80215454101562,103.77156829833984,2025-04-25,True,XLK,Sector ETF
2025-04-28,2025-04-30,long,104.14986789130556,102.05423121002927,104.51822662353516,107.8234634399414,2025-05-02,True,XLK,Sector ETF
2025-05-05,2025-05-06,short,108.01760316484243,106.84284920448418,106.3600082397461,108.31626892089844,2025-05-09,False,XLK,Sector ETF
2025-05-12,2025-05-13,long,113.3836341029782,111.77083403581997,115.79287719726562,116.9228286743164,2025-05-16,True,XLK,Sector ETF
2025-05-19,2025-05-21,short,117.01741463944866,115.15572597967947,114.13030242919922,112.90078735351562,2025-05-23,True,XLK,Sector ETF
2025-06-02,2025-06-03,long,116.02682653015046,114.49865525544593,117.69935607910156,118.65011596679688,2025-06-06,True,XLK,Sector ETF
2025-06-09,2025-06-12,long,119.96922119442786,119.0234480180838,120.74575805664062,119.05331420898438,2025-06-13,False,XLK,Sector ETF
2025-06-16,2025-06-20,short,121.33810581988752,119.77011147562729,119.73526763916016,119.73526763916016,2025-06-20,True,XLK,Sector ETF
2025-06-23,2025-06-24,long,121.20515076132438,119.0412200428161,123.27434539794922,125.03441619873047,2025-06-27,True,XLK,Sector ETF
2025-06-30,2025-07-01,short,126.60500763594355,125.52304230540464,125.1341323852539,128.12075805664062,2025-07-03,False,XLK,Sector ETF
2025-07-07,2025-07-09,long,127.96121074167179,126.5352012635436,128.55453491210938,127.56731414794922,2025-07-11,False,XLK,Sector ETF
2025-07-14,2025-07-15,long,127.77672240756056,126.24601830347252,128.5944366455078,130.0802764892578,2025-07-18,True,XLK,Sector ETF
2025-07-21,2025-07-22,short,131.13731255778328,130.07528789828115,129.0431671142578,130.62872314453125,2025-07-25,False,XLK,Sector ETF
2025-07-28,2025-07-30,long,131.70571267595176,130.85809842223637,131.969970703125,128.17559814453125,2025-08-01,False,XLK,Sector ETF
2025-08-04,2025-08-06,long,130.8032290638709,129.38221051391469,131.15724182128906,132.58824157714844,2025-08-08,True,XLK,Sector ETF
2025-08-11,2025-08-12,long,133.10180222077435,131.38661022355527,133.73004150390625,132.47854614257812,2025-08-15,False,XLK,Sector ETF
2025-08-18,2025-08-19,short,132.8824159086452,132.18436097766786,130.44424438476562,130.8431396484375,2025-08-22,True,XLK,Sector ETF
2025-08-25,2025-08-27,long,131.36664939481264,130.18994094295408,131.85528564453125,130.8580780029297,2025-08-29,False,XLK,Sector ETF
2025-09-02,2025-09-03,long,129.65646376317005,127.78171544019534,130.30963134765625,131.0625,2025-09-05,True,XLK,Sector ETF
2025-09-08,2025-09-10,long,132.52340756468226,131.72065056723227,134.6973114013672,135.06129455566406,2025-09-12,True,XLK,Sector ETF
2025-09-15,2025-09-18,long,136.3078079670911,135.111166291324,137.67396545410156,139.070068359375,2025-09-19,True,XLK,Sector ETF
2025-09-22,2025-09-25,short,141.23078285054396,138.80945256894785,138.78948974609375,139.20884704589844,2025-09-26,False,XLK,Sector ETF
2025-09-29,2025-10-01,long,140.74652239037502,139.62820827323807,142.09446716308594,142.14439392089844,2025-10-03,True,XLK,Sector ETF
2025-10-06,2025-10-07,short,144.50081916420856,143.50733099197785,142.62367248535156,138.98419189453125,2025-10-10,True,XLK,Sector ETF
2025-10-13,2025-10-14,short,142.84333581084107,141.3406102303762,140.54183959960938,142.2891845703125,2025-10-17,False,XLK,Sector ETF
2025-10-20,2025-10-22,short,144.4908440897704,143.01807187605652,142.52880859375,146.56768798828125,2025-10-24,False,XLK,Sector ETF
2025-10-27,2025-10-28,long,149.4033980851239,148.3849385556575,150.7513427734375,150.1123046875,2025-10-31,True,XLK,Sector ETF
2025-11-03,2025-11-04,short,151.87962891986567,149.90263191010374,146.74742126464844,143.86178588867188,2025-11-07,True,XLK,Sector ETF
2025-11-10,2025-11-13,short,147.82078871929272,145.67405092030742,143.07797241210938,143.85679626464844,2025-11-14,True,XLK,Sector ETF
2025-11-17,2025-11-18,short,144.06648777438318,140.46195441612323,139.3037109375,136.39312744140625,2025-11-21,True,XLK,Sector ETF
2025-11-24,2025-11-26,long,140.1374491704387,137.22685534050976,141.67510986328125,142.8932647705078,2025-11-28,True,XLK,Sector ETF
2025-12-01,2025-12-02,long,143.38750183992323,141.0710234690624,144.43092346191406,146.3779754638672,2025-12-05,True,XLK,Sector ETF
2025-12-08,2025-12-10,long,148.1552819645991,146.69748644468365,148.50474548339844,143.47238159179688,2025-12-12,False,XLK,Sector ETF
2025-12-15,2025-12-17,short,144.4109609291408,141.8049131974,139.17889404296875,144.38101196289062,2025-12-19,False,XLK,Sector ETF
2025-12-22,2025-12-24,long,146.00999450683594,144.64999389648438,146.3000030517578,146.52999877929688,2025-12-26,True,XLK,Sector ETF
2025-12-29,2025-12-31,short,146.3800048828125,145.0399932861328,143.97000122070312,144.3000030517578,2026-01-02,True,XLK,Sector ETF
2026-01-05,2026-01-06,long,146.38999938964844,144.25,146.64999389648438,146.14999389648438,2026-01-09,False,XLK,Sector ETF
2026-01-12,2026-01-14,short,147.2899932861328,145.0500030517578,144.6999969482422,145.6199951171875,2026-01-16,False,XLK,Sector ETF
2026-01-20,2026-01-22,long,144.10000610351562,141.61000061035156,144.8800048828125,145.08999633789062,2026-01-23,True,XLK,Sector ETF
2026-01-26,2026-01-27,long,146.7100067138672,144.88999938964844,148.0500030517578,143.8800048828125,2026-01-30,False,XLK,Sector ETF
2026-02-02,2026-02-03,short,146.14999389648438,143.38999938964844,142.0800018310547,141.1300048828125,2026-02-06,True,XLK,Sector ETF
2026-02-09,2026-02-12,short,144.02999877929688,139.91000366210938,139.2100067138672,139.55999755859375,2026-02-13,True,XLK,Sector ETF
2026-02-17,2026-02-18,long,140.4499969482422,137.02000427246094,140.91000366210938,140.8800048828125,2026-02-20,True,XLK,Sector ETF
2026-02-23,2026-02-25,long,140.64999389648438,137.88999938964844,143.00999450683594,138.75999450683594,2026-02-27,False,XLK,Sector ETF
2021-03-04,2021-03-05,long,30.900496838602958,29.900747724858068,30.91884994506836,30.91884994506836,2021-03-05,True,XLF,Sector ETF
2021-03-08,2021-03-12,long,31.716814574686616,31.019739804449326,31.89106559753418,31.89106559753418,2021-03-12,True,XLF,Sector ETF
2021-03-15,2021-03-16,short,32.01947085300859,31.41411863388594,31.377439498901367,31.386613845825195,2021-03-19,True,XLF,Sector ETF
2021-03-22,2021-03-23,short,31.221713045487267,30.871630882036524,30.549184799194336,31.66392707824707,2021-03-26,False,XLF,Sector ETF
2021-03-29,2021-03-30,long,31.590216677270885,31.065095260393882,31.608640670776367,31.75605010986328,2021-04-01,True,XLF,Sector ETF
2021-04-05,2021-04-09,long,32.161401002934646,31.9034476067542,32.38250732421875,32.38250732421875,2021-04-09,True,XLF,Sector ETF
2021-04-12,2021-04-13,short,32.529897914964884,32.37328089547596,32.216678619384766,32.61282730102539,2021-04-16,False,XLF,Sector ETF
2021-04-19,2021-04-20,short,32.69572604649421,32.41013237233809,31.91265869140625,32.594398498535156,2021-04-23,False,XLF,Sector ETF
2021-04-26,2021-04-28,long,33.02739325916036,32.68652573478239,33.11030578613281,33.40511703491211,2021-04-30,True,XLF,Sector ETF
2021-05-03,2021-05-04,long,33.7551920479942,33.44196140830718,33.838104248046875,34.80542755126953,2021-05-07,True,XLF,Sector ETF
2021-05-10,2021-05-11,short,35.24763803017427,34.75015702697492,34.160552978515625,34.89756774902344,2021-05-14,False,XLF,Sector ETF
2021-05-17,2021-05-18,short,34.998906700076276,34.6488245378943,34.473777770996094,34.621185302734375,2021-05-21,True,XLF,Sector ETF
2021-05-24,2021-05-25,short,34.86992046772044,34.59354134068216,34.436927795410156,34.998897552490234,2021-05-28,False,XLF,Sector ETF
2021-06-07,2021-06-08,short,35.49639432895093,35.14631561681533,35.1186637878418,34.60275650024414,2021-06-11,True,XLF,Sector ETF
2021-06-14,2021-06-17,short,34.59354373501961,34.040785442684744,33.257713317871094,32.456214904785156,2021-06-18,True,XLF,Sector ETF
2021-06-21,2021-06-22,long,33.232213332520736,32.7235105264123,33.26921081542969,34.157127380371094,2021-06-25,True,XLF,Sector ETF
2021-06-28,2021-07-01,long,34.120128341235834,33.71316683780218,34.20337677001953,34.16637420654297,2021-07-02,True,XLF,Sector ETF
2021-07-06,2021-07-08,short,34.10163394765975,33.40794731349425,33.000980377197266,33.953643798828125,2021-07-09,False,XLF,Sector ETF
2021-07-12,2021-07-16,short,34.3513572598456,33.602178046810614,33.40794372558594,33.40794372558594,2021-07-16,True,XLF,Sector ETF
2021-07-19,2021-07-20,long,32.93624704263794,32.27955777430245,33.2784538269043,33.53743362426758,2021-07-23,True,XLF,Sector ETF
2021-07-26,2021-07-29,long,33.796418006249304,33.45419668239507,34.046138763427734,33.77790451049805,2021-07-30,False,XLF,Sector ETF
2021-08-02,2021-08-06,long,34.397602998565475,33.74091390098923,35.01729965209961,35.01729965209961,2021-08-06,True,XLF,Sector ETF
2021-08-09,2021-08-10,long,35.27627587079647,34.77682066441292,35.479759216308594,35.6832389831543,2021-08-13,True,XLF,Sector ETF
2021-08-16,2021-08-18,short,35.627741481184046,35.13753745029789,34.906307220458984,34.86006164550781,2021-08-20,True,XLF,Sector ETF
2021-08-23,2021-08-24,long,35.294768230451155,35.03579307165637,35.359519958496094,36.07170104980469,2021-08-27,True,XLF,Sector ETF
2021-08-30,2021-08-31,short,36.108703854701496,35.54450480567915,35.51675033569336,35.21153259277344,2021-09-03,True,XLF,Sector ETF
2021-09-07,2021-09-08,short,35.331776176042354,34.99880599975586,34.915557861328125,34.75832748413086,2021-09-10,True,XLF,Sector ETF
2021-09-13,2021-09-14,short,35.21152875605611,34.90630851083529,34.684322357177734,34.75832748413086,2021-09-17,True,XLF,Sector ETF
2021-09-20,2021-09-22,long,34.0820746043408,33.46898752665478,34.47221374511719,35.50331115722656,2021-09-24,True,XLF,Sector ETF
2021-09-27,2021-09-28,short,36.088533029916036,35.75412487648231,35.391845703125,35.43829345703125,2021-10-01,True,XLF,Sector ETF
2021-10-04,2021-10-06,long,35.84701301185681,35.076007924527545,35.856300354003906,36.246456146240234,2021-10-08,True,XLF,Sector ETF
2021-10-11,2021-10-12,short,36.59945082913354,35.865603150375904,35.77271270751953,36.70161819458008,2021-10-15,False,XLF,Sector ETF
2021-10-18,2021-10-19,long,36.9245695989674,36.52513371982174,37.07319259643555,37.732723236083984,2021-10-22,True,XLF,Sector ETF
2021-10-25,2021-10-27,short,37.872063981824994,37.59338872617407,37.09177017211914,37.398311614990234,2021-10-29,True,XLF,Sector ETF
2021-11-01,2021-11-04,short,37.74201710142947,37.26826596085957,37.156795501708984,37.17536163330078,2021-11-05,True,XLF,Sector ETF
2021-11-08,2021-11-09,short,37.64911808625113,37.28683993385354,37.17536163330078,37.29613494873047,2021-11-12,False,XLF,Sector ETF
2021-11-15,2021-11-17,short,37.49120727490594,37.22181965673134,36.83167266845703,36.246456146240234,2021-11-19,True,XLF,Sector ETF
2021-11-22,2021-11-23,long,37.11963287690982,36.43223423671576,37.33327865600586,36.014217376708984,2021-11-26,False,XLF,Sector ETF
2021-11-29,2021-11-30,short,36.56229162180171,35.85631044021752,35.26179504394531,35.326820373535156,2021-12-03,True,XLF,Sector ETF
2021-12-06,2021-12-07,long,36.20929998242611,35.60550412843785,36.50654983520508,36.27431869506836,2021-12-10,True,XLF,Sector ETF
2021-12-13,2021-12-16,long,36.20001493024261,35.76342137946678,36.655174255371094,35.847015380859375,2021-12-17,False,XLF,Sector ETF
2021-12-20,2021-12-21,long,35.337401095577434,34.73070895975005,35.87874984741211,36.23343276977539,2021-12-23,True,XLF,Sector ETF
2021-12-27,2021-12-28,long,36.606773376464844,36.15875619348279,36.62545394897461,36.44810485839844,2021-12-31,False,XLF,Sector ETF
2022-01-03,2022-01-04,long,37.03612510042791,36.70011130157036,37.8668327331543,38.42684555053711,2022-01-07,True,XLF,Sector ETF
2022-01-18,2022-01-19,short,37.89483153370562,37.02679689785718,36.63478088378906,35.65473937988281,2022-01-21,True,XLF,Sector ETF
2022-01-24,2022-01-25,long,35.832083540454505,34.36669252410043,35.9067497253418,36.14009094238281,2022-01-28,True,XLF,Sector ETF
2022-01-31,2022-02-01,long,36.485443205429426,35.673412085087655,36.961456298828125,37.42814636230469,2022-02-04,True,XLF,Sector ETF
2022-02-07,2022-02-08,long,37.78282436830645,37.260135786974125,38.06283950805664,37.43748474121094,2022-02-11,False,XLF,Sector ETF
2022-02-14,2022-02-16,long,37.549480568071026,36.70944957249909,37.54948425292969,36.606773376464844,2022-02-18,False,XLF,Sector ETF
2022-02-22,2022-02-23,short,36.77479049892501,36.11209489335622,35.78541564941406,36.494781494140625,2022-02-25,False,XLF,Sector ETF
2022-02-28,2022-03-01,short,36.18676510946514,35.58007302125126,34.62803649902344,34.74937057495117,2022-03-04,True,XLF,Sector ETF
2022-03-07,2022-03-08,short,34.469353937704454,33.46131264172928,33.28397750854492,33.974674224853516,2022-03-11,False,XLF,Sector ETF
2022-03-14,2022-03-16,long,34.96405835586665,34.24536263783999,35.869422912597656,36.40143966674805,2022-03-18,True,XLF,Sector ETF
2022-03-21,2022-03-22,long,36.67504875327094,36.17842812544774,36.956153869628906,37.031124114990234,2022-03-25,True,XLF,Sector ETF
2022-03-28,2022-03-29,long,36.95615288659182,36.5063826764994,37.012386322021484,35.812984466552734,2022-04-01,False,XLF,Sector ETF
2022-04-04,2022-04-06,short,35.94416847714479,35.400693941149704,35.185184478759766,35.50376510620117,2022-04-08,False,XLF,Sector ETF
2022-04-11,2022-04-12,short,35.756767089299196,35.28825598824734,34.960296630859375,34.566741943359375,2022-04-14,True,XLF,Sector ETF
2022-04-18,2022-04-19,long,34.93218787765845,34.34186644151541,35.25077819824219,33.892086029052734,2022-04-22,False,XLF,Sector ETF
2022-04-25,2022-04-26,short,34.02327051398919,33.104989371933975,33.09562301635742,32.336639404296875,2022-04-29,True,XLF,Sector ETF
2022-05-02,2022-05-03,long,32.59900089113195,31.708829149175568,32.76766586303711,32.552146911621094,2022-05-06,False,XLF,Sector ETF
2022-05-09,2022-05-10,short,32.30851822545256,31.624492592388854,31.493314743041992,31.418352127075195,2022-05-13,True,XLF,Sector ETF
2022-05-16,2022-05-17,long,31.437090794131976,30.912360704881863,31.989933013916016,30.846769332885742,2022-05-20,False,XLF,Sector ETF
2022-05-23,2022-05-26,long,32.083643687061375,31.277803973258813,32.77703857421875,33.32988357543945,2022-05-27,True,XLF,Sector ETF
2022-05-31,2022-06-01,short,33.48918346810305,32.880117454325536,32.70206832885742,32.673973083496094,2022-06-03,True,XLF,Sector ETF
2022-06-06,2022-06-08,short,33.283027332748915,32.7582936398036,32.43970489501953,30.481332778930664,2022-06-10,True,XLF,Sector ETF
2022-06-13,2022-06-14,short,30.078411178686714,29.39438718911168,29.319421768188477,28.982097625732422,2022-06-17,True,XLF,Sector ETF
2022-06-21,2022-06-23,short,29.748899512542955,29.381513423859175,29.381511688232422,30.464828491210938,2022-06-24,False,XLF,Sector ETF
2022-06-27,2022-06-28,short,30.700336591048753,30.219909464364743,30.059764862060547,30.0314998626709,2022-07-01,True,XLF,Sector ETF
2022-07-05,2022-07-07,long,29.9467239210683,29.221370336177962,30.28584861755371,30.219907760620117,2022-07-08,True,XLF,Sector ETF
2022-07-11,2022-07-12,short,30.20107081754102,29.890203436296808,29.78658103942871,29.937301635742188,2022-07-15,False,XLF,Sector ETF
2022-07-18,2022-07-19,long,30.56845702481475,29.692380793892184,30.71917724609375,30.85106086730957,2022-07-22,True,XLF,Sector ETF
2022-07-25,2022-07-26,short,31.190181695542755,30.822795661110533,30.615549087524414,31.755395889282227,2022-07-29,False,XLF,Sector ETF
2022-08-01,2022-08-02,short,31.6706125016567,31.274967061958087,31.143083572387695,31.736547470092773,2022-08-05,False,XLF,Sector ETF
2022-08-08,2022-08-10,long,32.07568567475805,31.68945875766679,32.59379196166992,33.49812698364258,2022-08-12,True,XLF,Sector ETF
2022-08-15,2022-08-16,long,33.58291236588425,33.093063023504264,33.73362731933594,32.93291091918945,2022-08-19,False,XLF,Sector ETF
2022-08-22,2022-08-23,short,32.461906526433516,32.122779815082055,32.075679779052734,31.76481819152832,2022-08-26,True,XLF,Sector ETF
2022-08-29,2022-08-31,short,31.764816296048973,31.350326491330303,31.1336669921875,30.982942581176758,2022-09-02,True,XLF,Sector ETF
2022-09-06,2022-09-07,long,31.218443166976105,30.59671208350832,31.519886016845703,32.36771011352539,2022-09-09,True,XLF,Sector ETF
2022-09-12,2022-09-13,short,32.801033081429956,32.4242248276112,31.416271209716797,31.143083572387695,2022-09-16,True,XLF,Sector ETF
2022-09-19,2022-09-21,short,31.51523771623086,30.776600461135676,30.388343811035156,29.403493881225586,2022-09-23,True,XLF,Sector ETF
2022-10-03,2022-10-04,long,29.678117241509494,28.69326500947308,30.625089645385742,29.251976013183594,2022-10-07,False,XLF,Sector ETF
2022-10-10,2022-10-11,short,29.536068367899578,28.948944710887876,28.750083923339844,29.365617752075195,2022-10-14,False,XLF,Sector ETF
2022-10-17,2022-10-18,long,30.30311902791101,29.905390518421413,30.587209701538086,30.48304557800293,2022-10-21,True,XLF,Sector ETF
2022-10-24,2022-10-25,long,31.032287025319413,30.568268944249553,31.259563446044922,32.376983642578125,2022-10-28,True,XLF,Sector ETF
2022-10-31,2022-11-02,short,32.39592286399698,32.130771764936235,31.856159210205078,32.11183166503906,2022-11-04,True,XLF,Sector ETF
2022-11-07,2022-11-08,long,32.45275488994713,32.14025216472393,32.62321090698242,33.96790313720703,2022-11-11,True,XLF,Sector ETF
2022-11-14,2022-11-16,short,33.90161765417373,33.45654299784889,33.39971923828125,33.49441909790039,2022-11-18,False,XLF,Sector ETF
2022-11-21,2022-11-22,long,33.664874828393195,33.40919179578297,33.93949890136719,34.19517517089844,2022-11-25,True,XLF,Sector ETF
2022-11-28,2022-11-30,long,34.1478252667626,33.55123165687419,34.38457489013672,34.02472686767578,2022-12-02,False,XLF,Sector ETF
2022-12-05,2022-12-06,short,33.82585294497144,33.00198441300318,32.88835525512695,32.6989631652832,2022-12-09,True,XLF,Sector ETF
2022-12-12,2022-12-13,long,33.172443412903235,32.56638162936835,33.21979904174805,31.9129695892334,2022-12-16,False,XLF,Sector ETF
2022-12-19,2022-12-21,long,32.15119916076346,31.627095521865936,32.45613098144531,32.35131072998047,2022-12-23,True,XLF,Sector ETF
2022-12-27,2022-12-29,long,32.494243320743436,32.20837092657072,32.67530822753906,32.58953857421875,2022-12-30,True,XLF,Sector ETF
